label,F1
1,822
1,834
1,810
1,833
1,835
1,819
1,813
1,824
1,820
1,823
1,817
1,831
1,839
1,828
1,831
1,839
1,834
1,845
0,838
0,839
0,825
0,842
0,831
0,830
0,834
0,823
0,849
0,842
0,835
0,843
0,854
0,853
0,850
0,858
0,854
0,845
0,844
0,851
0,845
0,848
0,847
0,836
0,862
0,860
0,874
0,880
0,999
0,1010
0,1041
0,1148
0,1129
0,1184
0,1268
0,1305
0,1330
0,1396
0,1430
0,1386
0,1372
0,1386
0,1481
0,1454
0,1393
0,1420
0,1448
0,1494
0,1460
0,1441
0,1418
0,1498
0,1472
0,1425
0,1464
0,1435
0,1422
0,1381
0,1392
0,1403
0,1399
0,1355
0,1341
0,1339
0,1301
0,1301
0,1275
0,1233
0,1151
0,1124
0,1077
0,1049
0,1024
0,993
0,963
0,943
0,945
0,935
0,928
0,913
0,918
0,921
0,908
0,916
0,914
0,910
0,909
0,914
0,911
0,925
0,908
0,918
0,919
0,917
0,928
0,922
0,928
0,917
0,901
0,914
0,898
0,916
0,905
0,908
0,917
0,904
0,904
0,920
0,909
0,901
0,906
0,910
0,896
0,912
0,919
0,905
0,918
0,915
0,906
0,913
0,923
0,936
0,973
0,971
0,1036
0,1085
0,1124
0,1149
0,1193
0,1310
0,1393
0,1386
0,1414
0,1411
0,1454
0,1477
0,1449
0,1463
0,1453
0,1510
0,1489
0,1522
0,1526
0,1509
0,1481
0,1493
0,1505
0,1523
0,1520
0,1515
0,1495
0,1487
0,1497
0,1478
0,1490
0,1502
0,1485
0,1459
0,1440
0,1430
0,1415
0,1409
0,1350
0,1311
0,1232
0,1159
0,1118
0,1098
0,1091
0,1040
0,1017
0,1002
0,1003
0,991
0,981
0,996
0,993
0,990
0,988
0,1004
0,992
0,970
0,988
0,997
0,1000
0,983
0,977
0,984
0,967
0,977
0,980
0,966
0,978
0,990
0,979
0,966
0,990
0,981
0,983
0,981
0,977
0,967
0,976
0,973
0,966
0,974
0,953
0,965
0,981
0,973
0,977
0,986
0,978
0,973
0,987
0,984
0,992
0,1007
0,1021
0,1041
0,1119
0,1142
0,1197
0,1271
0,1312
0,1378
0,1431
0,1504
0,1482
0,1579
0,1583
0,1571
0,1532
0,1607
0,1587
0,1616
0,1612
0,1643
0,1684
0,1607
0,1567
0,1572
0,1579
0,1593
0,1593
0,1605
0,1605
0,1596
0,1570
0,1502
0,1501
0,1548
0,1502
0,1455
0,1454
0,1430
0,1381
0,1362
0,1359
0,1280
0,1174
0,1134
0,1104
0,1064
0,1064
0,1007
0,989
0,974
0,959
0,950
0,947
0,928
0,939
0,932
0,929
0,925
0,929
0,938
0,946
0,926
0,934
0,934
0,934
0,940
0,933
0,939
0,942
0,937
0,955
0,936
0,934
0,937
0,938
0,927
0,910
0,916
0,914
0,911
0,909
0,928
0,909
0,916
0,914
0,922
0,917
0,922
0,920
0,924
0,929
0,923
0,911
0,922
0,918
0,938
0,957
0,968
0,1005
0,1110
0,1175
0,1232
0,1247
0,1322
0,1334
0,1366
0,1401
0,1452
0,1447
0,1448
0,1480
0,1528
0,1534
0,1473
0,1494
0,1534
0,1498
0,1487
0,1513
0,1507
0,1529
0,1504
0,1541
0,1494
0,1475
0,1495
0,1496
0,1463
0,1487
0,1478
0,1488
0,1471
0,1438
0,1394
0,1391
0,1380
0,1365
0,1296
0,1187
0,1118
0,1079
0,1081
0,1063
0,1020
0,983
0,976
0,956
0,959
0,948
0,937
0,933
0,930
0,938
0,942
0,952
0,936
0,940
0,936
0,932
0,953
0,949
0,958
0,953
0,960
0,953
0,973
0,970
0,953
0,950
0,959
0,953
0,956
0,960
0,952
0,949
0,947
0,941
0,944
0,944
0,953
0,951
0,948
0,951
0,950
0,956
0,963
0,941
0,951
0,941
0,939
0,953
0,967
0,989
0,974
0,1020
0,1095
0,1159
0,1352
0,1362
0,1372
0,1424
0,1419
0,1466
0,1507
0,1590
0,1533
0,1475
0,1496
0,1580
0,1552
0,1532
0,1529
0,1551
0,1542
0,1512
0,1510
0,1524
0,1548
0,1543
0,1525
0,1533
0,1545
0,1518
0,1501
0,1534
0,1559
0,1482
0,1438
0,1423
0,1410
0,1374
0,1296
0,1203
0,1096
0,1034
0,1032
0,991
0,999
0,1042
0,945
0,915
0,883
0,912
0,911
0,899
0,929
0,910
0,932
0,949
0,964
0,951
0,961
0,966
0,973
0,968
0,991
0,980
0,989
0,988
0,1011
0,1011
0,1008
1,991
1,973
1,986
1,1014
1,1025
1,1003
1,1021
1,1000
1,976
1,984
1,982
1,990
1,982
1,983
1,971
1,961
1,950
1,959
1,939
1,958
1,972
1,960
1,933
1,933
1,924
1,914
1,904
1,901
1,895
1,910
1,923
1,924
1,917
1,908
1,914
1,919
1,922
1,934
1,945
1,936
1,938
1,950
1,887
1,906
1,891
1,901
1,932
1,950
1,925
1,921
1,892
1,876
1,904
1,919
1,948
1,863
1,889
1,937
1,878
1,890
1,883
1,898
1,879
1,881
1,903
1,906
1,898
1,924
1,904
1,900
1,870
1,890
1,897
1,903
1,925
1,934
1,914
1,892
1,910
1,889
1,917
1,917
1,894
1,895
1,927
1,958
1,907
1,925
1,929
1,929
1,914
1,911
1,916
1,923
1,931
1,912
1,914
1,908
1,918
1,906
1,901
1,912
1,903
1,914
1,907
1,914
1,902
1,907
1,907
1,910
1,908
1,908
1,912
1,902
1,929
1,906
1,910
1,909
1,892
1,895
1,900
1,895
1,885
1,889
1,886
1,898
1,899
1,896
1,897
1,891
1,902
1,901
1,897
1,897
1,900
1,893
1,895
1,883
1,871
1,877
1,894
1,875
1,885
1,881
1,881
1,875
1,889
1,883
1,880
1,890
1,896
1,876
1,880
1,884
1,885
1,878
1,895
1,889
1,879
1,890
1,892
1,896
1,883
1,898
1,887
1,888
1,893
1,894
1,892
1,899
1,893
1,886
1,896
1,889
1,880
1,886
1,872
1,892
1,879
1,887
1,896
1,892
1,895
1,903
1,896
1,906
1,907
1,904
1,903
1,905
1,914
1,912
0,907
0,918
0,909
0,914
0,903
0,907
0,907
0,904
0,926
0,918
0,915
0,917
0,928
0,928
0,919
0,928
0,940
0,916
0,931
0,936
0,928
0,931
0,926
0,932
0,946
0,952
0,976
0,1005
0,1072
0,1117
0,1177
0,1188
0,1258
0,1331
0,1376
0,1438
0,1457
0,1431
0,1457
0,1513
0,1517
0,1493
0,1533
0,1568
0,1544
0,1564
0,1560
0,1555
0,1535
0,1515
0,1491
0,1496
0,1546
0,1489
0,1413
0,1512
0,1503
0,1511
0,1517
0,1450
0,1442
0,1473
0,1461
0,1429
0,1390
0,1384
0,1327
0,1298
0,1210
0,1139
0,1104
0,1078
0,1053
0,1015
0,987
0,974
0,974
0,975
0,957
0,951
0,953
0,953
0,960
0,949
0,947
0,940
0,948
0,955
0,949
0,952
0,957
0,967
0,964
0,956
0,956
0,958
0,971
0,959
0,958
0,965
0,965
0,944
0,945
0,947
0,945
0,928
0,941
0,935
0,938
0,931
0,935
0,924
0,940
0,930
0,944
0,942
0,949
0,940
0,948
0,971
0,976
0,974
0,1008
0,1019
0,1120
0,1143
0,1209
0,1224
0,1256
0,1303
0,1372
0,1454
0,1418
0,1452
0,1527
0,1543
0,1505
0,1483
0,1550
0,1517
0,1527
0,1516
0,1517
0,1465
0,1452
0,1472
0,1495
0,1476
0,1467
0,1478
0,1476
0,1498
0,1476
0,1448
0,1476
0,1487
0,1409
0,1387
0,1408
0,1434
0,1403
0,1383
0,1330
0,1250
0,1166
0,1123
0,1074
0,1043
0,1034
0,979
0,948
0,925
0,926
0,946
0,968
0,961
0,968
0,960
0,945
0,968
0,985
0,974
0,979
0,995
0,996
0,977
0,999
0,993
0,987
0,985
0,1005
0,1001
0,995
0,970
0,965
0,974
0,951
0,945
0,937
0,921
0,930
0,958
0,958
0,942
0,928
0,932
0,930
0,923
0,922
0,913
0,941
0,923
0,962
0,959
0,978
0,969
0,987
0,964
0,947
0,977
0,1044
0,1114
0,1178
0,1191
0,1251
0,1306
0,1390
0,1428
0,1433
0,1444
0,1533
0,1514
0,1490
0,1519
0,1528
0,1552
0,1540
0,1478
0,1455
0,1470
0,1470
0,1473
0,1501
0,1516
0,1493
0,1490
0,1479
0,1487
0,1455
0,1449
0,1471
0,1461
0,1399
0,1386
0,1394
0,1389
0,1357
0,1357
0,1302
0,1244
0,1173
0,1154
0,1095
0,1094
0,1064
0,1042
0,1004
0,973
0,969
0,974
0,970
0,968
0,965
0,959
0,962
0,951
0,958
0,951
0,947
0,965
0,980
0,973
0,979
0,981
0,966
0,973
0,993
0,993
0,1005
0,1012
0,1008
0,1019
0,1020
0,1011
0,1014
0,1015
0,1022
0,1021
0,1029
0,1020
0,1031
0,1032
0,1018
0,1011
0,1000
0,982
0,980
0,945
0,942
0,935
0,917
0,930
0,944
0,973
0,1003
0,1032
0,1071
0,1099
0,1124
0,1224
0,1290
0,1338
0,1441
0,1450
0,1440
0,1439
0,1503
0,1583
0,1537
0,1524
0,1538
0,1519
0,1475
0,1502
0,1491
0,1469
0,1496
0,1472
0,1448
0,1516
0,1534
0,1506
0,1434
0,1499
0,1453
0,1431
0,1455
0,1426
0,1411
0,1348
0,1328
0,1312
0,1351
0,1343
0,1315
0,1248
0,1182
0,1178
0,1163
0,1165
0,1139
0,1096
0,1055
0,1035
0,1005
0,991
0,983
0,985
0,996
0,993
0,993
0,975
0,990
0,962
0,936
0,945
0,918
0,946
0,919
0,945
0,959
0,941
0,963
0,965
0,969
0,949
0,954
0,947
0,936
0,930
0,946
0,909
0,930
0,918
0,952
0,933
0,940
0,957
0,921
0,953
0,962
0,950
0,968
0,1001
0,981
0,959
0,947
0,937
0,987
0,1018
0,1038
0,1067
0,1119
0,1177
0,1213
0,1285
0,1353
0,1394
0,1457
0,1493
0,1508
0,1482
0,1517
0,1490
0,1386
0,1409
0,1441
0,1450
0,1445
0,1469
0,1496
0,1480
0,1438
0,1491
0,1443
0,1480
0,1523
0,1496
0,1492
0,1517
0,1467
0,1417
0,1443
0,1456
0,1445
0,1390
0,1404
0,1417
0,1417
0,1367
0,1287
0,1218
0,1177
0,1090
0,1067
0,1014
0,994
0,1087
0,934
0,889
0,1064
0,1073
0,1049
0,1038
0,1033
0,1004
0,986
0,977
0,966
0,961
0,954
0,956
0,950
0,945
0,953
0,944
0,940
0,957
0,953
0,956
1,943
1,938
1,941
1,942
1,944
1,942
1,936
1,941
1,940
1,940
1,945
1,940
1,937
1,947
1,947
1,940
1,944
1,954
1,936
1,950
1,948
1,935
1,938
1,929
1,916
1,911
1,894
1,894
1,892
1,906
1,903
1,899
1,904
1,899
1,907
1,909
1,913
1,895
1,889
1,907
1,904
1,901
1,898
1,903
1,904
1,901
1,891
1,905
1,909
1,902
1,895
1,893
1,895
1,895
1,898
1,896
1,899
1,899
1,908
1,901
1,905
1,899
1,881
1,894
1,887
1,896
1,876
1,891
1,895
1,892
1,891
1,889
1,891
1,884
1,888
1,902
1,890
1,887
1,896
1,899
1,905
1,919
1,947
1,923
1,921
1,930
1,943
1,969
1,927
1,921
1,901
1,917
1,928
1,920
1,922
1,909
1,907
1,919
1,909
1,913
1,903
1,917
1,903
1,906
1,909
1,909
1,907
1,919
1,904
1,915
1,901
1,907
1,906
1,904
1,905
1,904
1,906
1,917
1,899
1,896
1,898
1,894
1,901
1,890
1,895
1,903
1,899
1,893
1,899
1,890
1,886
1,891
1,891
1,893
1,894
1,886
1,884
1,897
1,896
1,885
1,895
1,889
1,895
1,879
1,881
1,883
1,885
1,888
1,885
1,882
1,895
1,891
1,878
1,897
1,880
1,882
1,886
1,901
1,884
1,885
1,902
1,894
1,890
1,891
1,888
1,899
1,886
1,897
1,891
1,889
1,888
1,884
1,894
1,887
1,881
1,891
1,892
1,883
1,882
1,885
1,885
1,886
1,891
1,882
1,898
1,895
1,887
1,904
1,904
1,919
1,924
1,897
0,909
0,893
0,898
0,899
0,905
0,902
0,891
0,900
0,915
0,910
0,924
0,910
0,913
0,916
0,934
0,929
0,925
0,926
0,932
0,925
0,929
0,932
0,937
0,924
0,933
0,948
0,970
0,1009
0,1105
0,1114
0,1123
0,1182
0,1252
0,1329
0,1383
0,1445
0,1431
0,1425
0,1430
0,1445
0,1514
0,1488
0,1494
0,1548
0,1591
0,1536
0,1548
0,1552
0,1578
0,1482
0,1488
0,1528
0,1577
0,1575
0,1525
0,1510
0,1513
0,1475
0,1519
0,1451
0,1446
0,1394
0,1386
0,1379
0,1361
0,1367
0,1310
0,1225
0,1161
0,1136
0,1084
0,1067
0,1029
0,1006
0,999
0,982
0,986
0,979
0,995
0,991
0,981
0,990
0,995
0,974
0,976
0,974
0,966
0,962
0,974
0,970
0,958
0,976
0,994
0,963
0,978
0,958
0,957
0,954
0,956
0,961
0,964
0,948
0,953
0,962
0,962
0,961
0,961
0,958
0,953
0,965
0,974
0,958
0,975
0,975
0,982
0,987
0,992
0,982
0,982
0,997
0,1015
0,1020
0,1054
0,1074
0,1157
0,1179
0,1185
0,1215
0,1300
0,1360
0,1461
0,1561
0,1497
0,1482
0,1504
0,1573
0,1536
0,1534
0,1580
0,1627
0,1561
0,1592
0,1578
0,1528
0,1521
0,1528
0,1543
0,1578
0,1582
0,1559
0,1547
0,1548
0,1537
0,1489
0,1530
0,1494
0,1511
0,1472
0,1433
0,1427
0,1383
0,1356
0,1339
0,1268
0,1194
0,1150
0,1128
0,1124
0,1104
0,1061
0,1034
0,1033
0,1035
0,1023
0,1017
0,1015
0,1005
0,1014
0,1016
0,1012
0,1011
0,1036
0,1015
0,1033
0,1054
0,1068
0,1067
0,1047
0,1034
0,1044
0,1035
0,1030
0,1039
0,1028
0,1032
0,1032
0,1043
0,1047
0,1011
0,1002
0,994
0,980
0,963
0,982
0,971
0,965
0,983
0,972
0,981
0,1010
0,1033
0,1033
0,1028
0,1017
0,1024
0,1011
0,1010
0,1051
0,1059
0,1093
0,1140
0,1170
0,1206
0,1227
0,1290
0,1373
0,1435
0,1451
0,1476
0,1516
0,1499
0,1581
0,1511
0,1539
0,1554
0,1504
0,1527
0,1528
0,1502
0,1478
0,1462
0,1503
0,1520
0,1574
0,1571
0,1564
0,1549
0,1592
0,1590
0,1532
0,1567
0,1571
0,1572
0,1543
0,1537
0,1528
0,1488
0,1436
0,1386
0,1327
0,1227
0,1194
0,1155
0,1121
0,1084
0,1053
0,1017
0,978
0,992
0,987
0,954
0,887
0,904
0,915
0,942
0,956
0,966
0,971
0,969
0,961
0,958
0,956
0,956
0,978
0,970
0,967
0,978
0,981
0,993
0,988
0,989
0,991
0,1011
0,1019
0,1011
0,1005
0,1017
0,1021
0,1027
0,956
0,958
0,944
0,967
0,990
0,983
0,1000
0,1018
0,1026
0,1024
0,971
0,981
0,922
0,929
0,937
0,1024
0,1041
0,1124
0,1158
0,1153
0,1205
0,1311
0,1331
0,1475
0,1549
0,1509
0,1494
0,1546
0,1547
0,1570
0,1539
0,1556
0,1571
0,1518
0,1565
0,1533
0,1564
0,1522
0,1571
0,1580
0,1618
0,1647
0,1592
0,1583
0,1576
0,1537
0,1491
0,1491
0,1564
0,1541
0,1512
0,1452
0,1520
0,1559
0,1452
0,1375
0,1341
0,1222
0,1196
0,1134
0,1148
0,1196
0,1035
0,960
0,955
0,985
0,935
0,928
0,901
0,892
0,958
0,1062
0,1044
0,1040
0,1021
0,1022
0,1017
0,1004
0,1001
0,1003
0,1012
0,1000
0,1007
0,1001
0,1005
0,981
0,971
0,975
0,971
0,972
0,978
0,971
0,971
0,962
0,964
0,967
0,969
0,962
0,961
0,958
0,951
0,957
0,957
0,965
0,971
0,974
0,965
0,970
0,985
0,1002
0,1009
0,1031
0,1068
0,1128
0,1167
0,1210
0,1243
0,1286
0,1312
0,1414
0,1444
0,1441
0,1448
0,1460
0,1447
0,1518
0,1502
0,1540
0,1490
0,1484
0,1557
0,1522
0,1452
0,1442
0,1462
0,1461
0,1490
0,1472
0,1469
0,1444
0,1457
0,1425
0,1397
0,1366
0,1392
0,1385
0,1395
0,1347
0,1340
0,1319
0,1281
0,1252
0,1219
0,1168
0,1137
0,1066
0,1029
0,1020
0,984
0,953
0,940
0,948
0,940
0,933
0,929
0,932
0,927
0,933
0,923
0,925
0,930
0,937
0,928
0,934
0,924
0,945
0,924
0,930
0,929
0,938
0,934
1,939
1,941
1,929
1,930
1,929
1,920
1,922
1,920
1,921
1,924
1,923
1,915
1,937
1,924
1,930
1,923
1,929
1,927
1,933
1,919
1,920
1,917
1,917
1,909
1,886
1,881
1,873
1,869
1,870
1,882
1,872
1,880
1,874
1,870
1,872
1,873
1,876
1,878
1,878
1,876
1,877
1,880
1,878
1,892
1,879
1,880
1,877
1,877
1,876
1,879
1,873
1,882
1,882
1,882
1,886
1,884
1,878
1,891
1,883
1,883
1,880
1,877
1,879
1,873
1,867
1,864
1,856
1,869
1,861
1,873
1,867
1,867
1,861
1,863
1,868
1,862
1,872
1,875
1,868
1,873
1,881
1,881
1,880
1,871
1,862
1,873
1,870
1,878
1,884
1,883
1,884
1,879
1,881
1,893
1,887
1,882
1,880
1,880
1,879
1,873
1,879
1,873
1,879
1,883
1,870
1,879
1,882
1,876
1,887
1,884
1,873
1,873
1,878
1,875
1,876
1,886
1,882
1,880
1,880
1,878
1,869
1,871
1,860
1,870
1,865
1,871
1,862
1,867
1,866
1,890
1,875
1,870
1,875
1,873
1,867
1,865
1,871
1,869
1,871
1,878
1,870
1,883
1,873
1,854
1,860
1,857
1,855
1,856
1,864
1,864
1,867
1,861
1,866
1,862
1,864
1,860
1,859
1,865
1,865
1,858
1,858
1,866
1,859
1,859
1,862
1,867
1,854
1,864
1,858
1,855
1,848
1,863
1,862
1,854
1,860
1,858
1,884
1,880
1,878
1,877
1,873
1,879
1,887
1,894
1,890
1,889
1,896
1,888
1,893
1,897
1,884
1,890
0,883
0,890
0,889
0,886
0,895
0,891
0,890
0,900
0,905
0,920
0,915
0,894
0,914
0,920
0,920
0,924
0,927
0,925
0,917
0,920
0,917
0,927
0,915
0,917
0,930
0,943
0,966
0,986
0,1063
0,1087
0,1109
0,1169
0,1205
0,1291
0,1375
0,1448
0,1444
0,1431
0,1457
0,1515
0,1448
0,1489
0,1507
0,1482
0,1520
0,1560
0,1492
0,1453
0,1449
0,1477
0,1492
0,1488
0,1503
0,1493
0,1484
0,1512
0,1460
0,1452
0,1470
0,1493
0,1438
0,1368
0,1358
0,1357
0,1312
0,1357
0,1379
0,1295
0,1168
0,1181
0,1163
0,1054
0,1059
0,978
0,939
0,921
0,1004
0,1029
0,1017
0,1022
0,1011
0,1010
0,1007
0,993
0,984
0,1002
0,994
0,1010
0,1009
0,1025
0,1008
0,1013
0,1011
0,1036
0,1013
0,1008
0,1009
0,1011
0,1010
0,1012
0,1012
0,1010
0,1005
0,1005
0,1004
0,989
0,1005
0,994
0,990
0,991
0,990
0,995
0,990
0,994
0,1010
0,1007
0,1003
0,1007
0,1010
0,1008
0,1012
0,1025
0,1057
0,1072
0,1148
0,1150
0,1204
0,1270
0,1320
0,1364
0,1433
0,1476
0,1470
0,1474
0,1529
0,1555
0,1518
0,1520
0,1608
0,1586
0,1568
0,1518
0,1499
0,1514
0,1466
0,1496
0,1501
0,1513
0,1511
0,1483
0,1478
0,1484
0,1504
0,1470
0,1500
0,1485
0,1470
0,1418
0,1420
0,1396
0,1345
0,1321
0,1290
0,1232
0,1182
0,1169
0,1084
0,1054
0,1037
0,983
0,958
0,937
0,906
0,898
0,883
0,895
0,897
0,911
0,909
0,939
0,980
0,980
0,959
0,947
0,940
0,944
0,948
0,961
0,961
0,962
0,971
0,990
0,992
0,971
0,961
0,981
0,967
0,971
0,960
0,965
0,926
0,912
0,914
0,917
0,918
0,933
0,941
0,916
0,934
0,932
0,944
0,946
0,945
0,955
0,944
0,929
0,954
0,967
0,998
0,1032
0,1095
0,1128
0,1154
0,1234
0,1283
0,1341
0,1390
0,1397
0,1420
0,1426
0,1518
0,1517
0,1490
0,1503
0,1519
0,1527
0,1554
0,1501
0,1474
0,1459
0,1454
0,1437
0,1415
0,1447
0,1469
0,1467
0,1475
0,1510
0,1482
0,1450
0,1492
0,1473
0,1463
0,1470
0,1409
0,1392
0,1342
0,1318
0,1306
0,1254
0,1161
0,1162
0,1130
0,1087
0,1088
0,1077
0,1015
0,992
0,992
0,976
0,985
0,980
0,994
0,995
0,994
0,1005
0,993
0,996
0,984
0,981
0,971
0,974
0,966
0,936
0,957
0,955
0,967
0,977
0,972
0,977
0,972
0,993
0,970
0,961
0,979
0,963
0,952
0,959
0,951
0,953
0,951
0,942
0,944
0,949
0,950
0,944
0,968
0,962
0,967
0,967
0,945
0,949
0,959
0,988
0,1021
0,1037
0,1069
0,1112
0,1163
0,1239
0,1272
0,1311
0,1360
0,1406
0,1475
0,1530
0,1513
0,1488
0,1530
0,1588
0,1570
0,1556
0,1524
0,1520
0,1489
0,1497
0,1505
0,1493
0,1503
0,1495
0,1503
0,1496
0,1454
0,1429
0,1402
0,1434
0,1451
0,1387
0,1390
0,1462
0,1414
0,1389
0,1390
0,1371
0,1298
0,1250
0,1186
0,1143
0,1122
0,1105
0,988
0,947
0,928
0,952
0,947
0,966
0,959
0,953
0,980
0,967
0,966
0,946
0,942
0,928
0,932
0,942
0,914
0,925
0,913
0,933
0,914
0,927
0,938
0,940
0,942
0,927
0,915
0,946
0,935
0,935
0,955
0,935
0,943
0,941
0,938
0,945
0,941
0,937
0,944
0,932
0,923
0,929
0,925
0,926
0,908
0,902
0,919
0,922
0,917
0,930
0,966
0,1043
0,1079
0,1130
0,1181
0,1265
0,1262
0,1322
0,1393
0,1422
0,1421
0,1413
0,1430
0,1459
0,1535
0,1492
0,1531
0,1562
0,1507
0,1510
0,1462
0,1436
0,1435
0,1436
0,1435
0,1424
0,1415
0,1421
0,1383
0,1400
0,1377
0,1380
0,1405
0,1382
0,1354
0,1343
0,1357
0,1318
0,1296
0,1282
0,1249
0,1200
0,1141
0,1129
0,1082
0,1054
0,1063
0,1013
0,961
0,984
0,981
0,970
0,979
0,971
0,975
0,993
0,974
0,976
0,967
0,968
0,979
0,971
0,962
0,973
0,957
0,964
0,943
0,945
0,940
0,955
1,940
1,944
1,939
1,929
1,933
1,920
1,935
1,918
1,915
1,916
1,907
1,933
1,958
1,963
1,956
1,958
1,962
1,957
1,976
1,963
1,960
1,963
1,964
1,966
1,948
1,952
1,950
1,956
1,948
1,934
1,936
1,954
1,947
1,943
1,919
1,914
1,920
1,923
1,918
1,917
1,931
1,918
1,917
1,940
1,929
1,928
1,937
1,948
1,944
1,949
1,951
1,949
1,938
1,952
1,949
1,938
1,938
1,943
1,932
1,929
1,936
1,940
1,907
1,914
1,930
1,912
1,904
1,922
1,901
1,904
1,904
1,907
1,905
1,907
1,916
1,904
1,910
1,924
1,905
1,911
1,918
1,924
1,917
1,913
1,915
1,911
1,897
1,903
1,907
1,909
1,912
1,925
1,928
1,926
1,926
1,911
1,905
1,909
1,915
1,909
1,892
1,908
1,904
1,903
1,897
1,888
1,897
1,894
1,894
1,895
1,883
1,888
1,881
1,893
1,907
1,895
1,904
1,897
1,894
1,896
1,883
1,890
1,886
1,878
1,878
1,891
1,894
1,892
1,894
1,880
1,885
1,884
1,884
1,889
1,877
1,889
1,901
1,895
1,886
1,891
1,903
1,891
1,906
1,902
1,904
1,902
1,901
1,902
1,896
1,903
1,917
1,903
1,901
1,908
1,914
1,900
1,902
1,911
1,902
1,913
1,918
1,908
1,902
1,908
1,908
1,906
1,901
1,899
1,905
1,899
1,912
1,912
1,908
1,893
1,911
1,904
1,898
1,909
1,920
1,908
1,907
1,914
1,914
1,904
1,915
1,916
1,909
1,911
1,920
1,919
1,911
1,922
0,915
0,909
0,918
0,916
0,911
0,900
0,909
0,903
0,929
0,928
0,921
0,918
0,924
0,920
0,917
0,917
0,926
0,913
0,918
0,912
0,938
0,928
0,933
0,932
0,940
0,949
0,957
0,988
0,1054
0,1095
0,1109
0,1183
0,1201
0,1266
0,1379
0,1413
0,1406
0,1478
0,1502
0,1557
0,1513
0,1506
0,1550
0,1533
0,1490
0,1534
0,1473
0,1489
0,1459
0,1481
0,1481
0,1500
0,1564
0,1499
0,1486
0,1489
0,1440
0,1461
0,1445
0,1416
0,1409
0,1399
0,1405
0,1359
0,1344
0,1348
0,1263
0,1202
0,1119
0,1102
0,1059
0,1073
0,1084
0,1051
0,1021
0,1025
0,1035
0,1036
0,1013
0,1012
0,1014
0,994
0,1003
0,996
0,978
0,1005
0,984
0,984
0,977
0,962
0,967
0,961
0,966
0,960
0,970
0,935
0,955
0,955
0,937
0,939
0,938
0,947
0,946
0,937
0,955
0,935
0,914
0,919
0,927
0,921
0,923
0,926
0,940
0,941
0,945
0,959
0,969
0,963
0,975
0,982
0,963
0,991
0,1034
0,1047
0,1089
0,1126
0,1161
0,1223
0,1295
0,1355
0,1434
0,1460
0,1454
0,1455
0,1522
0,1524
0,1495
0,1521
0,1557
0,1539
0,1594
0,1547
0,1550
0,1506
0,1491
0,1486
0,1492
0,1483
0,1484
0,1460
0,1458
0,1467
0,1457
0,1432
0,1475
0,1479
0,1447
0,1433
0,1421
0,1410
0,1371
0,1341
0,1296
0,1262
0,1201
0,1160
0,1125
0,1126
0,1089
0,1048
0,1014
0,1020
0,1025
0,1012
0,1023
0,1030
0,1015
0,1026
0,1004
0,1007
0,997
0,998
0,1005
0,995
0,994
0,996
0,1001
0,1006
0,995
0,989
0,983
0,990
0,990
0,1006
0,994
0,996
0,993
0,1007
0,1010
0,1013
0,1008
0,1013
0,1018
0,1022
0,1018
0,1023
0,1011
0,1023
0,1031
0,1024
0,1038
0,1038
0,1041
0,1031
0,1026
0,1024
0,1022
0,1023
0,1032
0,1049
0,1096
0,1118
0,1152
0,1218
0,1272
0,1342
0,1428
0,1492
0,1476
0,1495
0,1545
0,1590
0,1554
0,1581
0,1611
0,1570
0,1615
0,1561
0,1529
0,1515
0,1534
0,1545
0,1550
0,1540
0,1551
0,1543
0,1521
0,1534
0,1498
0,1485
0,1502
0,1481
0,1469
0,1437
0,1439
0,1400
0,1377
0,1362
0,1291
0,1268
0,1170
0,1090
0,1089
0,1052
0,1067
0,1055
0,1024
0,1018
0,1008
0,1014
0,997
0,1007
0,1005
0,1008
0,1012
0,1028
0,1022
0,1050
0,1059
0,1048
0,1058
0,1006
0,971
0,971
0,1006
0,1016
0,1003
0,1024
0,1045
0,1056
0,1024
0,1022
0,1027
0,1028
0,1006
0,978
0,983
0,976
0,985
0,968
0,965
0,984
0,981
0,985
0,966
0,955
0,962
0,962
0,980
0,967
0,976
0,985
0,1001
0,1005
0,1016
0,1045
0,1073
0,1099
0,1118
0,1179
0,1237
0,1266
0,1365
0,1428
0,1404
0,1426
0,1479
0,1489
0,1459
0,1474
0,1511
0,1533
0,1527
0,1515
0,1541
0,1576
0,1510
0,1529
0,1509
0,1553
0,1554
0,1551
0,1494
0,1529
0,1482
0,1454
0,1511
0,1488
0,1461
0,1409
0,1420
0,1363
0,1353
0,1351
0,1305
0,1225
0,1131
0,1113
0,1096
0,1094
0,1076
0,1047
0,1005
0,981
0,991
0,1000
0,1011
0,1013
0,1004
0,979
0,990
0,1008
0,970
0,981
0,978
0,979
0,992
0,1001
0,966
0,955
0,953
0,958
0,973
0,971
0,954
0,962
0,965
0,965
0,985
0,979
0,962
0,958
0,947
0,963
0,957
0,955
0,972
0,952
0,958
0,952
0,950
0,951
0,958
0,974
0,964
0,969
0,968
0,971
0,985
0,1003
0,1013
0,1036
0,1085
0,1135
0,1159
0,1215
0,1261
0,1283
0,1360
0,1377
0,1381
0,1416
0,1477
0,1500
0,1487
0,1486
0,1516
0,1533
0,1514
0,1457
0,1476
0,1498
0,1468
0,1493
0,1504
0,1492
0,1473
0,1471
0,1465
0,1469
0,1448
0,1420
0,1442
0,1470
0,1470
