label,date,F1
18566,807,1
18567,815,1
18568,821,1
18569,818,1
18570,823,1
18571,817,1
18572,822,1
18573,809,1
18574,825,1
18575,835,1
18576,836,1
18577,818,1
18578,828,1
18579,812,1
18580,830,1
18581,828,1
18582,835,1
18583,839,1
18584,849,1
18585,837,1
18586,854,1
18587,851,1
18588,847,1
18589,848,1
18590,851,1
18591,848,1
18592,837,1
18593,820,1
18594,827,1
18595,828,1
18596,828,1
18597,829,1
18598,827,1
18599,821,1
18600,831,1
18601,823,1
18602,826,1
18603,820,1
18604,819,1
18605,831,1
18606,820,1
18607,822,1
18608,834,1
18609,810,1
18610,833,1
18611,835,1
18612,819,1
18613,813,1
18614,824,1
18615,820,1
18616,823,1
18617,817,1
18618,831,1
18619,839,1
18620,828,1
18621,831,1
18622,839,1
18623,834,1
18624,845,1
18625,838,0
18626,839,0
18627,825,0
18628,842,0
18629,831,0
18630,830,0
18631,834,0
18632,823,0
18633,849,0
18634,842,0
18635,835,0
18636,843,0
18637,854,0
18638,853,0
18639,850,0
18640,858,0
18641,854,0
18642,845,0
18643,844,0
18644,851,0
18645,845,0
18646,848,0
18647,847,0
18648,836,0
18649,862,0
18650,860,0
18651,874,0
18652,880,0
18653,999,0
18654,1010,0
18655,1041,0
18656,1148,0
18657,1129,0
18658,1184,0
18659,1268,0
18660,1305,0
18661,1330,0
18662,1396,0
18663,1430,0
18664,1386,0
18665,1372,0
18666,1386,0
18667,1481,0
18668,1454,0
18669,1393,0
18670,1420,0
18671,1448,0
18672,1494,0
18673,1460,0
18674,1441,0
18675,1418,0
18676,1498,0
18677,1472,0
18678,1425,0
18679,1464,0
18680,1435,0
18681,1422,0
18682,1381,0
18683,1392,0
18684,1403,0
18685,1399,0
18686,1355,0
18687,1341,0
18688,1339,0
18689,1301,0
18690,1301,0
18691,1275,0
18692,1233,0
18693,1151,0
18694,1124,0
18695,1077,0
18696,1049,0
18697,1024,0
18698,993,0
18699,963,0
18700,943,0
18701,945,0
18702,935,0
18703,928,0
18704,913,0
18705,918,0
18706,921,0
18707,908,0
18708,916,0
18709,914,0
18710,910,0
18711,909,0
18712,914,0
18713,911,0
18714,925,0
18715,908,0
18716,918,0
18717,919,0
18718,917,0
18719,928,0
18720,922,0
18721,928,0
18722,917,0
18723,901,0
18724,914,0
18725,898,0
18726,916,0
18727,905,0
18728,908,0
18729,917,0
18730,904,0
18731,904,0
18732,920,0
18733,909,0
18734,901,0
18735,906,0
18736,910,0
18737,896,0
18738,912,0
18739,919,0
18740,905,0
18741,918,0
18742,915,0
18743,906,0
18744,913,0
18745,923,0
18746,936,0
18747,973,0
18748,971,0
18749,1036,0
18750,1085,0
18751,1124,0
18752,1149,0
18753,1193,0
18754,1310,0
18755,1393,0
18756,1386,0
18757,1414,0
18758,1411,0
18759,1454,0
18760,1477,0
18761,1449,0
18762,1463,0
18763,1453,0
18764,1510,0
18765,1489,0
18766,1522,0
18767,1526,0
18768,1509,0
18769,1481,0
18770,1493,0
18771,1505,0
18772,1523,0
18773,1520,0
18774,1515,0
18775,1495,0
18776,1487,0
18777,1497,0
18778,1478,0
18779,1490,0
18780,1502,0
18781,1485,0
18782,1459,0
18783,1440,0
18784,1430,0
18785,1415,0
18786,1409,0
18787,1350,0
18788,1311,0
18789,1232,0
18790,1159,0
18791,1118,0
18792,1098,0
18793,1091,0
18794,1040,0
18795,1017,0
18796,1002,0
18797,1003,0
18798,991,0
18799,981,0
18800,996,0
18801,993,0
18802,990,0
18803,988,0
18804,1004,0
18805,992,0
18806,970,0
18807,988,0
18808,997,0
18809,1000,0
18810,983,0
18811,977,0
18812,984,0
18813,967,0
18814,977,0
18815,980,0
18816,966,0
18817,978,0
18818,990,0
18819,979,0
18820,966,0
18821,990,0
18822,981,0
18823,983,0
18824,981,0
18825,977,0
18826,967,0
18827,976,0
18828,973,0
18829,966,0
18830,974,0
18831,953,0
18832,965,0
18833,981,0
18834,973,0
18835,977,0
18836,986,0
18837,978,0
18838,973,0
18839,987,0
18840,984,0
18841,992,0
18842,1007,0
18843,1021,0
18844,1041,0
18845,1119,0
18846,1142,0
18847,1197,0
18848,1271,0
18849,1312,0
18850,1378,0
18851,1431,0
18852,1504,0
18853,1482,0
18854,1579,0
18855,1583,0
18856,1571,0
18857,1532,0
18858,1607,0
18859,1587,0
18860,1616,0
18861,1612,0
18862,1643,0
18863,1684,0
18864,1607,0
18865,1567,0
18866,1572,0
18867,1579,0
18868,1593,0
18869,1593,0
18870,1605,0
18871,1605,0
18872,1596,0
18873,1570,0
18874,1502,0
18875,1501,0
18876,1548,0
18877,1502,0
18878,1455,0
18879,1454,0
18880,1430,0
18881,1381,0
18882,1362,0
18883,1359,0
18884,1280,0
18885,1174,0
18886,1134,0
18887,1104,0
18888,1064,0
18889,1064,0
18890,1007,0
18891,989,0
18892,974,0
18893,959,0
18894,950,0
18895,947,0
18896,928,0
18897,939,0
18898,932,0
18899,929,0
18900,925,0
18901,929,0
18902,938,0
18903,946,0
18904,926,0
18905,934,0
18906,934,0
18907,934,0
18908,940,0
18909,933,0
18910,939,0
18911,942,0
18912,937,0
18913,955,0
18914,936,0
18915,934,0
18916,937,0
18917,938,0
18918,927,0
18919,910,0
18920,916,0
18921,914,0
18922,911,0
18923,909,0
18924,928,0
18925,909,0
18926,916,0
18927,914,0
18928,922,0
18929,917,0
18930,922,0
18931,920,0
18932,924,0
18933,929,0
18934,923,0
18935,911,0
18936,922,0
18937,918,0
18938,938,0
18939,957,0
18940,968,0
18941,1005,0
18942,1110,0
18943,1175,0
18944,1232,0
18945,1247,0
18946,1322,0
18947,1334,0
18948,1366,0
18949,1401,0
18950,1452,0
18951,1447,0
18952,1448,0
18953,1480,0
18954,1528,0
18955,1534,0
18956,1473,0
18957,1494,0
18958,1534,0
18959,1498,0
18960,1487,0
18961,1513,0
18962,1507,0
18963,1529,0
18964,1504,0
18965,1541,0
18966,1494,0
18967,1475,0
18968,1495,0
18969,1496,0
18970,1463,0
18971,1487,0
18972,1478,0
18973,1488,0
18974,1471,0
18975,1438,0
18976,1394,0
18977,1391,0
18978,1380,0
18979,1365,0
18980,1296,0
18981,1187,0
18982,1118,0
18983,1079,0
18984,1081,0
18985,1063,0
18986,1020,0
18987,983,0
18988,976,0
18989,956,0
18990,959,0
18991,948,0
18992,937,0
18993,933,0
18994,930,0
18995,938,0
18996,942,0
18997,952,0
18998,936,0
18999,940,0
19000,936,0
19001,932,0
19002,953,0
19003,949,0
19004,958,0
19005,953,0
19006,960,0
19007,953,0
19008,973,0
19009,970,0
19010,953,0
19011,950,0
19012,959,0
19013,953,0
19014,956,0
19015,960,0
19016,952,0
19017,949,0
19018,947,0
19019,941,0
19020,944,0
19021,944,0
19022,953,0
19023,951,0
19024,948,0
19025,951,0
19026,950,0
19027,956,0
19028,963,0
19029,941,0
19030,951,0
19031,941,0
19032,939,0
19033,953,0
19034,967,0
19035,989,0
19036,974,0
19037,1020,0
19038,1095,0
19039,1159,0
19040,1352,0
19041,1362,0
19042,1372,0
19043,1424,0
19044,1419,0
19045,1466,0
19046,1507,0
19047,1590,0
19048,1533,0
19049,1475,0
19050,1496,0
19051,1580,0
19052,1552,0
19053,1532,0
19054,1529,0
19055,1551,0
19056,1542,0
19057,1512,0
19058,1510,0
19059,1524,0
19060,1548,0
19061,1543,0
19062,1525,0
19063,1533,0
19064,1545,0
19065,1518,0
19066,1501,0
19067,1534,0
19068,1559,0
19069,1482,0
19070,1438,0
19071,1423,0
19072,1410,0
19073,1374,0
19074,1296,0
19075,1203,0
19076,1096,0
19077,1034,0
19078,1032,0
19079,991,0
19080,999,0
19081,1042,0
19082,945,0
19083,915,0
19084,883,0
19085,912,0
19086,911,0
19087,899,0
19088,929,0
19089,910,0
19090,932,0
19091,949,0
19092,964,0
19093,951,0
19094,961,0
19095,966,0
19096,973,0
19097,968,0
19098,991,0
19099,980,0
19100,989,0
19101,988,0
19102,1011,0
19103,1011,0
19104,1008,0
19105,991,1
19106,973,1
19107,986,1
19108,1014,1
19109,1025,1
19110,1003,1
19111,1021,1
19112,1000,1
19113,976,1
19114,984,1
19115,982,1
19116,990,1
19117,982,1
19118,983,1
19119,971,1
19120,961,1
19121,950,1
19122,959,1
19123,939,1
19124,958,1
19125,972,1
19126,960,1
19127,933,1
19128,933,1
19129,924,1
19130,914,1
19131,904,1
19132,901,1
19133,895,1
19134,910,1
19135,923,1
19136,924,1
19137,917,1
19138,908,1
19139,914,1
19140,919,1
19141,922,1
19142,934,1
19143,945,1
19144,936,1
19145,938,1
19146,950,1
19147,887,1
19148,906,1
19149,891,1
19150,901,1
19151,932,1
19152,950,1
19153,925,1
19154,921,1
19155,892,1
19156,876,1
19157,904,1
19158,919,1
19159,948,1
19160,863,1
19161,889,1
19162,937,1
19163,878,1
19164,890,1
19165,883,1
19166,898,1
19167,879,1
19168,881,1
19169,903,1
19170,906,1
19171,898,1
19172,924,1
19173,904,1
19174,900,1
19175,870,1
19176,890,1
19177,897,1
19178,903,1
19179,925,1
19180,934,1
19181,914,1
19182,892,1
19183,910,1
19184,889,1
19185,917,1
19186,917,1
19187,894,1
19188,895,1
19189,927,1
19190,958,1
19191,907,1
19192,925,1
19193,929,1
19194,929,1
19195,914,1
19196,911,1
19197,916,1
19198,923,1
19199,931,1
19200,912,1
19201,914,1
19202,908,1
19203,918,1
19204,906,1
19205,901,1
19206,912,1
19207,903,1
19208,914,1
19209,907,1
19210,914,1
19211,902,1
19212,907,1
19213,907,1
19214,910,1
19215,908,1
19216,908,1
19217,912,1
19218,902,1
19219,929,1
19220,906,1
19221,910,1
19222,909,1
19223,892,1
19224,895,1
19225,900,1
19226,895,1
19227,885,1
19228,889,1
19229,886,1
19230,898,1
19231,899,1
19232,896,1
19233,897,1
19234,891,1
19235,902,1
19236,901,1
19237,897,1
19238,897,1
19239,900,1
19240,893,1
19241,895,1
19242,883,1
19243,871,1
19244,877,1
19245,894,1
19246,875,1
19247,885,1
19248,881,1
19249,881,1
19250,875,1
19251,889,1
19252,883,1
19253,880,1
19254,890,1
19255,896,1
19256,876,1
19257,880,1
19258,884,1
19259,885,1
19260,878,1
19261,895,1
19262,889,1
19263,879,1
19264,890,1
19265,892,1
19266,896,1
19267,883,1
19268,898,1
19269,887,1
19270,888,1
19271,893,1
19272,894,1
19273,892,1
19274,899,1
19275,893,1
19276,886,1
19277,896,1
19278,889,1
19279,880,1
19280,886,1
19281,872,1
19282,892,1
19283,879,1
19284,887,1
19285,896,1
19286,892,1
19287,895,1
19288,903,1
19289,896,1
19290,906,1
19291,907,1
19292,904,1
19293,903,1
19294,905,1
19295,914,1
19296,912,1
19297,907,0
19298,918,0
19299,909,0
19300,914,0
19301,903,0
19302,907,0
19303,907,0
19304,904,0
19305,926,0
19306,918,0
19307,915,0
19308,917,0
19309,928,0
19310,928,0
19311,919,0
19312,928,0
19313,940,0
19314,916,0
19315,931,0
19316,936,0
19317,928,0
19318,931,0
19319,926,0
19320,932,0
19321,946,0
19322,952,0
19323,976,0
19324,1005,0
19325,1072,0
19326,1117,0
19327,1177,0
19328,1188,0
19329,1258,0
19330,1331,0
19331,1376,0
19332,1438,0
19333,1457,0
19334,1431,0
19335,1457,0
19336,1513,0
19337,1517,0
19338,1493,0
19339,1533,0
19340,1568,0
19341,1544,0
19342,1564,0
19343,1560,0
19344,1555,0
19345,1535,0
19346,1515,0
19347,1491,0
19348,1496,0
19349,1546,0
19350,1489,0
19351,1413,0
19352,1512,0
19353,1503,0
19354,1511,0
19355,1517,0
19356,1450,0
19357,1442,0
19358,1473,0
19359,1461,0
19360,1429,0
19361,1390,0
19362,1384,0
19363,1327,0
19364,1298,0
19365,1210,0
19366,1139,0
19367,1104,0
19368,1078,0
19369,1053,0
19370,1015,0
19371,987,0
19372,974,0
19373,974,0
19374,975,0
19375,957,0
19376,951,0
19377,953,0
19378,953,0
19379,960,0
19380,949,0
19381,947,0
19382,940,0
19383,948,0
19384,955,0
19385,949,0
19386,952,0
19387,957,0
19388,967,0
19389,964,0
19390,956,0
19391,956,0
19392,958,0
19393,971,0
19394,959,0
19395,958,0
19396,965,0
19397,965,0
19398,944,0
19399,945,0
19400,947,0
19401,945,0
19402,928,0
19403,941,0
19404,935,0
19405,938,0
19406,931,0
19407,935,0
19408,924,0
19409,940,0
19410,930,0
19411,944,0
19412,942,0
19413,949,0
19414,940,0
19415,948,0
19416,971,0
19417,976,0
19418,974,0
19419,1008,0
19420,1019,0
19421,1120,0
19422,1143,0
19423,1209,0
19424,1224,0
19425,1256,0
19426,1303,0
19427,1372,0
19428,1454,0
19429,1418,0
19430,1452,0
19431,1527,0
19432,1543,0
19433,1505,0
19434,1483,0
19435,1550,0
19436,1517,0
19437,1527,0
19438,1516,0
19439,1517,0
19440,1465,0
19441,1452,0
19442,1472,0
19443,1495,0
19444,1476,0
19445,1467,0
19446,1478,0
19447,1476,0
19448,1498,0
19449,1476,0
19450,1448,0
19451,1476,0
19452,1487,0
19453,1409,0
19454,1387,0
19455,1408,0
19456,1434,0
19457,1403,0
19458,1383,0
19459,1330,0
19460,1250,0
19461,1166,0
19462,1123,0
19463,1074,0
19464,1043,0
19465,1034,0
19466,979,0
19467,948,0
19468,925,0
19469,926,0
19470,946,0
19471,968,0
19472,961,0
19473,968,0
19474,960,0
19475,945,0
19476,968,0
19477,985,0
19478,974,0
19479,979,0
19480,995,0
19481,996,0
19482,977,0
19483,999,0
19484,993,0
19485,987,0
19486,985,0
19487,1005,0
19488,1001,0
19489,995,0
19490,970,0
19491,965,0
19492,974,0
19493,951,0
19494,945,0
19495,937,0
19496,921,0
19497,930,0
19498,958,0
19499,958,0
19500,942,0
19501,928,0
19502,932,0
19503,930,0
19504,923,0
19505,922,0
19506,913,0
19507,941,0
19508,923,0
19509,962,0
19510,959,0
19511,978,0
19512,969,0
19513,987,0
19514,964,0
19515,947,0
19516,977,0
19517,1044,0
19518,1114,0
19519,1178,0
19520,1191,0
19521,1251,0
19522,1306,0
19523,1390,0
19524,1428,0
19525,1433,0
19526,1444,0
19527,1533,0
19528,1514,0
19529,1490,0
19530,1519,0
19531,1528,0
19532,1552,0
19533,1540,0
19534,1478,0
19535,1455,0
19536,1470,0
19537,1470,0
19538,1473,0
19539,1501,0
19540,1516,0
19541,1493,0
19542,1490,0
19543,1479,0
19544,1487,0
19545,1455,0
19546,1449,0
19547,1471,0
19548,1461,0
19549,1399,0
19550,1386,0
19551,1394,0
19552,1389,0
19553,1357,0
19554,1357,0
19555,1302,0
19556,1244,0
19557,1173,0
19558,1154,0
19559,1095,0
19560,1094,0
19561,1064,0
19562,1042,0
19563,1004,0
19564,973,0
19565,969,0
19566,974,0
19567,970,0
19568,968,0
19569,965,0
19570,959,0
19571,962,0
19572,951,0
19573,958,0
19574,951,0
19575,947,0
19576,965,0
19577,980,0
19578,973,0
19579,979,0
19580,981,0
19581,966,0
19582,973,0
19583,993,0
19584,993,0
19585,1005,0
19586,1012,0
19587,1008,0
19588,1019,0
19589,1020,0
19590,1011,0
19591,1014,0
19592,1015,0
19593,1022,0
19594,1021,0
19595,1029,0
19596,1020,0
19597,1031,0
19598,1032,0
19599,1018,0
19600,1011,0
19601,1000,0
19602,982,0
19603,980,0
19604,945,0
19605,942,0
19606,935,0
19607,917,0
19608,930,0
19609,944,0
19610,973,0
19611,1003,0
19612,1032,0
19613,1071,0
19614,1099,0
19615,1124,0
19616,1224,0
19617,1290,0
19618,1338,0
19619,1441,0
19620,1450,0
19621,1440,0
19622,1439,0
19623,1503,0
19624,1583,0
19625,1537,0
19626,1524,0
19627,1538,0
19628,1519,0
19629,1475,0
19630,1502,0
19631,1491,0
19632,1469,0
19633,1496,0
19634,1472,0
19635,1448,0
19636,1516,0
19637,1534,0
19638,1506,0
19639,1434,0
19640,1499,0
19641,1453,0
19642,1431,0
19643,1455,0
19644,1426,0
19645,1411,0
19646,1348,0
19647,1328,0
19648,1312,0
19649,1351,0
19650,1343,0
19651,1315,0
19652,1248,0
19653,1182,0
19654,1178,0
19655,1163,0
19656,1165,0
19657,1139,0
19658,1096,0
19659,1055,0
19660,1035,0
19661,1005,0
19662,991,0
19663,983,0
19664,985,0
19665,996,0
19666,993,0
19667,993,0
19668,975,0
19669,990,0
19670,962,0
19671,936,0
19672,945,0
19673,918,0
19674,946,0
19675,919,0
19676,945,0
19677,959,0
19678,941,0
19679,963,0
19680,965,0
19681,969,0
19682,949,0
19683,954,0
19684,947,0
19685,936,0
19686,930,0
19687,946,0
19688,909,0
19689,930,0
19690,918,0
19691,952,0
19692,933,0
19693,940,0
19694,957,0
19695,921,0
19696,953,0
19697,962,0
19698,950,0
19699,968,0
19700,1001,0
19701,981,0
19702,959,0
19703,947,0
19704,937,0
19705,987,0
19706,1018,0
19707,1038,0
19708,1067,0
19709,1119,0
19710,1177,0
19711,1213,0
19712,1285,0
19713,1353,0
19714,1394,0
19715,1457,0
19716,1493,0
19717,1508,0
19718,1482,0
19719,1517,0
19720,1490,0
19721,1386,0
19722,1409,0
19723,1441,0
19724,1450,0
19725,1445,0
19726,1469,0
19727,1496,0
19728,1480,0
19729,1438,0
19730,1491,0
19731,1443,0
19732,1480,0
19733,1523,0
19734,1496,0
19735,1492,0
19736,1517,0
19737,1467,0
19738,1417,0
19739,1443,0
19740,1456,0
19741,1445,0
19742,1390,0
19743,1404,0
19744,1417,0
19745,1417,0
19746,1367,0
19747,1287,0
19748,1218,0
19749,1177,0
19750,1090,0
19751,1067,0
19752,1014,0
19753,994,0
19754,1087,0
19755,934,0
19756,889,0
19757,1064,0
19758,1073,0
19759,1049,0
19760,1038,0
19761,1033,0
19762,1004,0
19763,986,0
19764,977,0
19765,966,0
19766,961,0
19767,954,0
19768,956,0
19769,950,0
19770,945,0
19771,953,0
19772,944,0
19773,940,0
19774,957,0
19775,953,0
19776,956,0
19777,943,1
19778,938,1
19779,941,1
19780,942,1
19781,944,1
19782,942,1
19783,936,1
19784,941,1
19785,940,1
19786,940,1
19787,945,1
19788,940,1
19789,937,1
19790,947,1
19791,947,1
19792,940,1
19793,944,1
19794,954,1
19795,936,1
19796,950,1
19797,948,1
19798,935,1
19799,938,1
19800,929,1
19801,916,1
19802,911,1
19803,894,1
19804,894,1
19805,892,1
19806,906,1
19807,903,1
19808,899,1
19809,904,1
19810,899,1
19811,907,1
19812,909,1
19813,913,1
19814,895,1
19815,889,1
19816,907,1
19817,904,1
19818,901,1
19819,898,1
19820,903,1
19821,904,1
19822,901,1
19823,891,1
19824,905,1
19825,909,1
19826,902,1
19827,895,1
19828,893,1
19829,895,1
19830,895,1
19831,898,1
19832,896,1
19833,899,1
19834,899,1
19835,908,1
19836,901,1
19837,905,1
19838,899,1
19839,881,1
19840,894,1
19841,887,1
19842,896,1
19843,876,1
19844,891,1
19845,895,1
19846,892,1
19847,891,1
19848,889,1
19849,891,1
19850,884,1
19851,888,1
19852,902,1
19853,890,1
19854,887,1
19855,896,1
19856,899,1
19857,905,1
19858,919,1
19859,947,1
19860,923,1
19861,921,1
19862,930,1
19863,943,1
19864,969,1
19865,927,1
19866,921,1
19867,901,1
19868,917,1
19869,928,1
19870,920,1
19871,922,1
19872,909,1
19873,907,1
19874,919,1
19875,909,1
19876,913,1
19877,903,1
19878,917,1
19879,903,1
19880,906,1
19881,909,1
19882,909,1
19883,907,1
19884,919,1
19885,904,1
19886,915,1
19887,901,1
19888,907,1
19889,906,1
19890,904,1
19891,905,1
19892,904,1
19893,906,1
19894,917,1
19895,899,1
19896,896,1
19897,898,1
19898,894,1
19899,901,1
19900,890,1
19901,895,1
19902,903,1
19903,899,1
19904,893,1
19905,899,1
19906,890,1
19907,886,1
19908,891,1
19909,891,1
19910,893,1
19911,894,1
19912,886,1
19913,884,1
19914,897,1
19915,896,1
19916,885,1
19917,895,1
19918,889,1
19919,895,1
19920,879,1
19921,881,1
19922,883,1
19923,885,1
19924,888,1
19925,885,1
19926,882,1
19927,895,1
19928,891,1
19929,878,1
19930,897,1
19931,880,1
19932,882,1
19933,886,1
19934,901,1
19935,884,1
19936,885,1
19937,902,1
19938,894,1
19939,890,1
19940,891,1
19941,888,1
19942,899,1
19943,886,1
19944,897,1
19945,891,1
19946,889,1
19947,888,1
19948,884,1
19949,894,1
19950,887,1
19951,881,1
19952,891,1
19953,892,1
19954,883,1
19955,882,1
19956,885,1
19957,885,1
19958,886,1
19959,891,1
19960,882,1
19961,898,1
19962,895,1
19963,887,1
19964,904,1
19965,904,1
19966,919,1
19967,924,1
19968,897,1
19969,909,0
19970,893,0
19971,898,0
19972,899,0
19973,905,0
19974,902,0
19975,891,0
19976,900,0
19977,915,0
19978,910,0
19979,924,0
19980,910,0
19981,913,0
19982,916,0
19983,934,0
19984,929,0
19985,925,0
19986,926,0
19987,932,0
19988,925,0
19989,929,0
19990,932,0
19991,937,0
19992,924,0
19993,933,0
19994,948,0
19995,970,0
19996,1009,0
19997,1105,0
19998,1114,0
19999,1123,0
20000,1182,0
20001,1252,0
20002,1329,0
20003,1383,0
20004,1445,0
20005,1431,0
20006,1425,0
20007,1430,0
20008,1445,0
20009,1514,0
20010,1488,0
20011,1494,0
20012,1548,0
20013,1591,0
20014,1536,0
20015,1548,0
20016,1552,0
20017,1578,0
20018,1482,0
20019,1488,0
20020,1528,0
20021,1577,0
20022,1575,0
20023,1525,0
20024,1510,0
20025,1513,0
20026,1475,0
20027,1519,0
20028,1451,0
20029,1446,0
20030,1394,0
20031,1386,0
20032,1379,0
20033,1361,0
20034,1367,0
20035,1310,0
20036,1225,0
20037,1161,0
20038,1136,0
20039,1084,0
20040,1067,0
20041,1029,0
20042,1006,0
20043,999,0
20044,982,0
20045,986,0
20046,979,0
20047,995,0
20048,991,0
20049,981,0
20050,990,0
20051,995,0
20052,974,0
20053,976,0
20054,974,0
20055,966,0
20056,962,0
20057,974,0
20058,970,0
20059,958,0
20060,976,0
20061,994,0
20062,963,0
20063,978,0
20064,958,0
20065,957,0
20066,954,0
20067,956,0
20068,961,0
20069,964,0
20070,948,0
20071,953,0
20072,962,0
20073,962,0
20074,961,0
20075,961,0
20076,958,0
20077,953,0
20078,965,0
20079,974,0
20080,958,0
20081,975,0
20082,975,0
20083,982,0
20084,987,0
20085,992,0
20086,982,0
20087,982,0
20088,997,0
20089,1015,0
20090,1020,0
20091,1054,0
20092,1074,0
20093,1157,0
20094,1179,0
20095,1185,0
20096,1215,0
20097,1300,0
20098,1360,0
20099,1461,0
20100,1561,0
20101,1497,0
20102,1482,0
20103,1504,0
20104,1573,0
20105,1536,0
20106,1534,0
20107,1580,0
20108,1627,0
20109,1561,0
20110,1592,0
20111,1578,0
20112,1528,0
20113,1521,0
20114,1528,0
20115,1543,0
20116,1578,0
20117,1582,0
20118,1559,0
20119,1547,0
20120,1548,0
20121,1537,0
20122,1489,0
20123,1530,0
20124,1494,0
20125,1511,0
20126,1472,0
20127,1433,0
20128,1427,0
20129,1383,0
20130,1356,0
20131,1339,0
20132,1268,0
20133,1194,0
20134,1150,0
20135,1128,0
20136,1124,0
20137,1104,0
20138,1061,0
20139,1034,0
20140,1033,0
20141,1035,0
20142,1023,0
20143,1017,0
20144,1015,0
20145,1005,0
20146,1014,0
20147,1016,0
20148,1012,0
20149,1011,0
20150,1036,0
20151,1015,0
20152,1033,0
20153,1054,0
20154,1068,0
20155,1067,0
20156,1047,0
20157,1034,0
20158,1044,0
20159,1035,0
20160,1030,0
20161,1039,0
20162,1028,0
20163,1032,0
20164,1032,0
20165,1043,0
20166,1047,0
20167,1011,0
20168,1002,0
20169,994,0
20170,980,0
20171,963,0
20172,982,0
20173,971,0
20174,965,0
20175,983,0
20176,972,0
20177,981,0
20178,1010,0
20179,1033,0
20180,1033,0
20181,1028,0
20182,1017,0
20183,1024,0
20184,1011,0
20185,1010,0
20186,1051,0
20187,1059,0
20188,1093,0
20189,1140,0
20190,1170,0
20191,1206,0
20192,1227,0
20193,1290,0
20194,1373,0
20195,1435,0
20196,1451,0
20197,1476,0
20198,1516,0
20199,1499,0
20200,1581,0
20201,1511,0
20202,1539,0
20203,1554,0
20204,1504,0
20205,1527,0
20206,1528,0
20207,1502,0
20208,1478,0
20209,1462,0
20210,1503,0
20211,1520,0
20212,1574,0
20213,1571,0
20214,1564,0
20215,1549,0
20216,1592,0
20217,1590,0
20218,1532,0
20219,1567,0
20220,1571,0
20221,1572,0
20222,1543,0
20223,1537,0
20224,1528,0
20225,1488,0
20226,1436,0
20227,1386,0
20228,1327,0
20229,1227,0
20230,1194,0
20231,1155,0
20232,1121,0
20233,1084,0
20234,1053,0
20235,1017,0
20236,978,0
20237,992,0
20238,987,0
20239,954,0
20240,887,0
20241,904,0
20242,915,0
20243,942,0
20244,956,0
20245,966,0
20246,971,0
20247,969,0
20248,961,0
20249,958,0
20250,956,0
20251,956,0
20252,978,0
20253,970,0
20254,967,0
20255,978,0
20256,981,0
20257,993,0
20258,988,0
20259,989,0
20260,991,0
20261,1011,0
20262,1019,0
20263,1011,0
20264,1005,0
20265,1017,0
20266,1021,0
20267,1027,0
20268,956,0
20269,958,0
20270,944,0
20271,967,0
20272,990,0
20273,983,0
20274,1000,0
20275,1018,0
20276,1026,0
20277,1024,0
20278,971,0
20279,981,0
20280,922,0
20281,929,0
20282,937,0
20283,1024,0
20284,1041,0
20285,1124,0
20286,1158,0
20287,1153,0
20288,1205,0
20289,1311,0
20290,1331,0
20291,1475,0
20292,1549,0
20293,1509,0
20294,1494,0
20295,1546,0
20296,1547,0
20297,1570,0
20298,1539,0
20299,1556,0
20300,1571,0
20301,1518,0
20302,1565,0
20303,1533,0
20304,1564,0
20305,1522,0
20306,1571,0
20307,1580,0
20308,1618,0
20309,1647,0
20310,1592,0
20311,1583,0
20312,1576,0
20313,1537,0
20314,1491,0
20315,1491,0
20316,1564,0
20317,1541,0
20318,1512,0
20319,1452,0
20320,1520,0
20321,1559,0
20322,1452,0
20323,1375,0
20324,1341,0
20325,1222,0
20326,1196,0
20327,1134,0
20328,1148,0
20329,1196,0
20330,1035,0
20331,960,0
20332,955,0
20333,985,0
20334,935,0
20335,928,0
20336,901,0
20337,892,0
20338,958,0
20339,1062,0
20340,1044,0
20341,1040,0
20342,1021,0
20343,1022,0
20344,1017,0
20345,1004,0
20346,1001,0
20347,1003,0
20348,1012,0
20349,1000,0
20350,1007,0
20351,1001,0
20352,1005,0
20353,981,0
20354,971,0
20355,975,0
20356,971,0
20357,972,0
20358,978,0
20359,971,0
20360,971,0
20361,962,0
20362,964,0
20363,967,0
20364,969,0
20365,962,0
20366,961,0
20367,958,0
20368,951,0
20369,957,0
20370,957,0
20371,965,0
20372,971,0
20373,974,0
20374,965,0
20375,970,0
20376,985,0
20377,1002,0
20378,1009,0
20379,1031,0
20380,1068,0
20381,1128,0
20382,1167,0
20383,1210,0
20384,1243,0
20385,1286,0
20386,1312,0
20387,1414,0
20388,1444,0
20389,1441,0
20390,1448,0
20391,1460,0
20392,1447,0
20393,1518,0
20394,1502,0
20395,1540,0
20396,1490,0
20397,1484,0
20398,1557,0
20399,1522,0
20400,1452,0
20401,1442,0
20402,1462,0
20403,1461,0
20404,1490,0
20405,1472,0
20406,1469,0
20407,1444,0
20408,1457,0
20409,1425,0
20410,1397,0
20411,1366,0
20412,1392,0
20413,1385,0
20414,1395,0
20415,1347,0
20416,1340,0
20417,1319,0
20418,1281,0
20419,1252,0
20420,1219,0
20421,1168,0
20422,1137,0
20423,1066,0
20424,1029,0
20425,1020,0
20426,984,0
20427,953,0
20428,940,0
20429,948,0
20430,940,0
20431,933,0
20432,929,0
20433,932,0
20434,927,0
20435,933,0
20436,923,0
20437,925,0
20438,930,0
20439,937,0
20440,928,0
20441,934,0
20442,924,0
20443,945,0
20444,924,0
20445,930,0
20446,929,0
20447,938,0
